HF,LF,LF/HF,RMSSD,SDNN,SampEn,is_N1,is_N2,is_N3,is_R,is_W,subject_id,trans_L_W,trans_N1_N2,trans_N1_N3,trans_N1_R,trans_N1_W,trans_N2_N1,trans_N2_N3,trans_N2_R,trans_N2_W,trans_N3_N1,trans_N3_N2,trans_N3_R,trans_N3_W,trans_R_L,trans_R_N1,trans_R_N2,trans_R_N3,trans_R_W,trans_W_N1,trans_W_N2,trans_W_N3,trans_W_R,window_id
-6.691811003334501,-6.505415807865501,1.2050635728302723,87.54605930579609,113.72367078113676,1.2053478383763918,0,0,0,1,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,75
-5.696245222146329,-5.799017226270226,0.9023035893153252,111.26146213673856,110.72913418071523,1.4488665627631083,0,0,0,1,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,76
-5.872340660646056,-5.976917442198008,0.9006703672957541,107.74798954845949,118.89047316634232,1.6522574716077194,1,0,0,1,0,25,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,77
-4.5291286038068,-3.649621148884966,2.4098431831455747,245.7831921650862,281.73828664941703,1.210196539065283,1,1,0,0,1,25,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,78
-3.800983236367889,-4.037998948036889,0.7889694491497041,325.2303122014442,303.6333071872368,1.393198538380001,0,1,0,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,79
-3.664464827059401,-4.000221672166012,0.7147857576422817,380.7907078942643,306.6116623522034,1.5015486594291294,0,1,0,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,80
-4.342041541276417,-4.614241821993762,0.7616833736098998,261.4284609596187,246.02792089263596,1.1298848158854886,0,1,0,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,81
-4.236977380280059,-4.741243629371632,0.6039211526791742,274.3955836190981,272.6648407585624,1.2542382149988751,0,1,1,0,0,25,,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,82
-4.721785834089614,-4.111320753117404,1.8413820925299171,236.3136560321984,299.7802538085236,1.0464746418824429,0,1,1,0,0,25,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,83
-4.947924083701625,-4.520489429962733,1.5333941254703023,186.2727285778088,219.8499731470341,1.0231769638167214,0,0,1,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,84
-5.112250757249108,-4.730533460444145,1.4648751131048086,167.10950836576072,172.52847094971443,1.2938902599192308,0,0,1,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,85
-5.401469718184378,-5.218395817491886,1.2009477089257836,182.2303325949724,187.72825905922332,1.3873360957020215,0,0,1,0,1,25,,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,86
-3.7688474794625817,-3.778675866922253,0.9902193294985312,377.47982893493753,308.0653726833985,1.6348478620103355,1,1,0,0,0,25,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,87
-4.037715551549792,-3.809374195292401,1.2565287155334155,329.5601195195341,285.7932460411769,1.3056326500220703,1,1,0,1,0,25,,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,88
-3.8084126516232018,-4.084723707155813,0.7585660509477457,335.3825366465492,292.4903208037813,1.528799213432303,1,0,0,1,0,25,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,89
-4.603626827861424,-4.7816980589669225,0.8368665210879508,228.66878407743863,226.50414914029048,1.326701463485732,0,0,0,1,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,90
-5.187367144653941,-4.896729318902585,1.3373405506255407,171.301512518661,247.0096958327624,1.2011093988688504,1,0,0,1,0,25,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,91
-4.221756374885987,-4.166124275564338,1.057212563608485,248.20786219828727,252.417245229167,1.203980317657403,0,0,0,1,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,92
-4.190539732381215,-4.565503134313104,0.6872937758272474,265.2975694331232,241.35052831566944,1.2549417004341838,0,0,0,1,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,93
-4.546316034050416,-4.067832321802965,1.6136836860271824,218.64022677756435,248.6171815148749,1.2784172960581366,0,0,0,1,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,94
-5.008755385541819,-4.433311927805743,1.778035270061968,217.94276453014456,231.07853307204405,1.239230326236524,0,0,0,1,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,95
-4.647101659286833,-3.9918681028174032,1.925688732328383,235.02331099251936,259.6392709845321,1.3131854751512773,1,0,0,1,1,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,96
-4.324814125050969,-4.266311702730251,1.0602521060861936,251.30089815629597,265.9962159596271,1.4537477292098635,1,1,0,0,0,25,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,97
-6.890440891247144,-5.721553696921457,3.220591655464621,50.51757469716365,70.6461367572972,1.1912493923435177,0,0,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
-8.169103489616962,-7.324724599893927,2.331231817453656,26.956838481907173,48.072179936639536,1.4364182442078683,0,0,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1
-8.255079177708295,-8.222778666582947,1.0329546151717688,29.8419379755371,36.203262163232864,1.6867123046626875,0,0,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2
-8.470114360949017,-8.310612170526074,1.1737556564951237,26.267987034737597,34.091217949402434,1.802850376456139,0,0,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3
-7.71274395746768,-8.742295326671497,0.3557261320287543,38.25615196625016,32.61643333549702,1.74457303540219,0,0,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4
-8.20287317404518,-7.697361909117846,1.6602437270384465,30.183629181871183,44.85695566517207,1.6264124892579528,0,0,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5
-7.979177321973173,-8.635733800484447,0.5172247149790377,33.277337455373065,33.85223034856397,1.8233477077771945,0,0,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6
-7.587734063343253,-7.660617141979615,0.9295705103248176,36.9824078781035,39.311549248389575,1.685137934281878,0,0,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7
-7.2142970221529374,-8.101798806810589,0.4108824971263989,43.78912170262719,43.749765969976686,1.646091230082136,0,0,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8
-7.286749459721812,-8.417898902839038,0.321671248887161,39.6912383535004,36.39617772530823,1.491635551052277,0,0,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9
-7.575138915056585,-9.146735190641577,0.2061660634899269,37.40374716877821,40.79819158976834,1.5698745713210414,0,0,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10
-7.37892878232564,-8.791948365445828,0.2421932740790711,44.3213139017973,43.275991170195006,1.5688298702513697,0,0,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11
-7.373228497088963,-8.394446678969812,0.3591351886020922,40.747419367238486,38.8875293383287,1.6493449034150949,0,0,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12
-7.384979748671343,-8.261898204872251,0.4151204657613278,41.72136690685549,60.59052380788578,1.1257910071640065,0,0,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13
-5.900044771429269,-4.948562620750539,2.5901253934872246,136.54015860646493,257.4507810816388,0.6842441888015931,0,0,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15
-6.811400796594882,-6.790696709332914,1.020938919243812,64.82112824274937,97.6894223242449,1.2464334555146996,0,0,0,0,1,28,1.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,16
-5.426385270265827,-7.246804844387913,0.1617672312485718,118.89663551964745,97.69123447688938,1.558501328055882,1,0,0,0,1,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,17
-5.819929420379226,-7.012010669493868,0.3033540285998008,100.71972703814131,81.36444345785068,1.73957334316352,1,1,0,0,0,28,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18
-5.81146246117684,-7.055937785779512,0.287854090071301,97.6886006447322,79.46685685344926,1.9572751152535277,0,1,1,0,0,28,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19
-6.416748568403732,-7.949717258537605,0.2154136185653789,69.11870427194974,56.20786975673814,1.6701829434042452,0,0,1,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20
-6.655774588893341,-7.723836983967627,0.3431632439376578,61.68167463280614,52.804155825217606,1.740232094610542,0,0,1,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21
-6.744242579998573,-8.304257901053044,0.2094615614858331,61.340452906630624,50.49292281562796,1.6541824363254622,0,0,1,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22
-6.5180844327834935,-7.751944588432896,0.2906860537490622,66.82296628795241,55.87645259059956,1.6219282103341828,0,0,1,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23
-6.9527226240896045,-8.22739646667114,0.2787677171430677,55.85321532271073,45.69278796348458,1.6941820752584833,0,0,1,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,24
-7.01661393633701,-8.295224782895808,0.2776183463520518,51.07119584905992,42.24742002127517,1.7359790825047308,0,0,1,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,25
-6.862723314505668,-8.358919508489933,0.2232379614541018,57.15428303249924,45.51986775575819,1.8621322311400328,0,0,1,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26
-6.935998109283266,-8.006410956654728,0.3421902835160737,52.9235404138628,44.69885139444001,1.7695595472715775,0,0,1,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27
-6.963938082967435,-7.706202961504217,0.4754797003801057,50.69396959182091,91.22176684409608,1.11082819601565,1,1,1,0,1,28,,0,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,1,0,0,0,28
-6.738382981837153,-7.590198724425683,0.4261551238851706,57.67925323374941,71.08259958268215,1.5619504891821732,1,1,0,0,0,28,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,29
-6.931686345963389,-7.593969000265906,0.5151763211057815,52.61837304410741,66.41279288445286,1.80856151447962,1,1,0,1,0,28,,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30
-7.631799416238339,-7.189542495373611,1.557365223132356,39.74904566170623,54.30424623033822,1.7597974219121633,0,0,0,1,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31
-7.166172476781341,-7.230124943610095,0.9379692646506796,51.195268878524885,62.00601322119911,1.6857415811894323,1,1,0,1,0,28,,1,0,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,32
-7.214009015881527,-7.193000615066831,1.0212595081329976,46.8072632130251,51.832036325494805,1.8718808755409329,1,1,0,1,0,28,,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,33
-6.910977043520768,-7.944302525829347,0.3551748060724101,50.00397167327137,51.86108898816365,1.719318958608653,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,34
-7.254230395737825,-8.617372224363551,0.2548018927153944,44.296853924435766,37.78987588099113,1.726866164244036,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,35
-7.518722985830643,-8.870444348748258,0.2574264190337871,41.01113464983265,34.7838815460624,1.939338615332228,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36
-7.355820543504136,-8.755150538426015,0.2455813634772372,43.78788109825572,36.98680285698909,1.7401404488581456,0,1,1,0,0,28,,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,37
-7.41332034642378,-8.906938446836072,0.2232709517515523,42.46930016595354,36.68222061142324,1.7215131375049135,0,1,1,0,0,28,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38
-7.570019102399136,-9.080191250024658,0.2193581491288552,38.487001897660605,32.36137045579888,1.6397943749146944,0,0,1,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,39
-6.547487579172056,-7.441590457889761,0.4085618117165471,56.477568905535136,122.68580558981424,0.6262341399135759,1,1,0,0,1,28,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,40
-6.68858017779374,-8.50756988323452,0.1615160729698887,55.32758482937644,47.8790365216812,1.486351902947324,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,41
-6.893977536451573,-7.485585377701854,0.5529958429053756,51.884353979293984,56.82925229502984,1.6663201947845896,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,42
-6.705931463655557,-8.506079567846756,0.164591680399903,57.3021680352938,46.81755138879465,1.541344321583293,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,43
-6.810312079916568,-7.502870826926776,0.4998405818048888,54.42111154336606,85.26196655171324,1.3020168795809677,1,1,0,0,1,28,,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,44
-6.799152879964848,-7.79052713239454,0.3705016867934312,58.17233472936396,51.96080613588202,1.7239619753527045,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,45
-6.82851368004386,-8.017266756217428,0.3039578260249652,52.795038516519135,47.32674649049258,1.813320284670171,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,46
-7.110900910960464,-8.143298603456879,0.355362149942696,48.10190434000338,43.49685083674185,1.7889225878928554,1,1,1,0,0,28,,0,0,0,0,1,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,47
-6.863745593932276,-7.670851750633514,0.4456167661572709,52.098378067105855,69.623641822189,1.4668114046275798,1,1,0,0,1,28,,1,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,48
-6.792115365190065,-7.7857050609153715,0.3696837518056921,54.99301445111182,84.81080212591115,1.296277589841232,1,1,0,0,1,28,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,49
-6.630931977397776,-7.559288866074237,0.3947436405590344,63.25617051726629,53.788651042606816,1.7320966281539678,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,50
-6.590836093875335,-7.477091124256868,0.4117680673176351,63.98370459954147,59.57702171620434,1.8373169087562973,0,1,0,1,0,28,,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,51
-8.691666932623509,-7.563614907066488,3.102146392160157,28.85812820116748,84.24061807426516,0.9506364909064888,0,0,0,1,1,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,52
-8.051751543054648,-7.3045716954702,2.114537018050381,28.78072480817101,75.83908077226285,0.9477587560693816,0,0,0,0,1,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,53
-7.984978157918884,-7.972299424165079,1.012797028305137,31.12176037231267,64.52957483888031,1.275046139543024,1,0,0,0,1,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,54
-7.309456762194554,-8.523301127200291,0.2960010694894343,44.98768085327024,40.071346830153104,1.8421968186713849,1,1,0,0,0,28,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,55
-7.158953028786242,-7.855074426997481,0.4978695795440763,49.36338157214325,45.69660229516297,1.5717752538868928,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,56
-7.220569550655181,-7.781565100686896,0.5700528267960978,46.65452291765149,41.69627402276164,1.7364971256843746,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,57
-7.282163094896462,-8.700191912110169,0.2410873916856628,45.52140459030427,38.84733563525427,1.74048522853859,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,58
-7.3219273065546915,-7.441490441479819,0.8871372112776438,46.42010434014384,47.102810433894206,1.5706031435500754,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,59
-7.118422578441138,-7.343101735994083,0.7985237349960536,50.29744380216293,53.47663784303256,1.780120673229325,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,60
-7.004522144477334,-7.827990429904412,0.4382879737878964,51.94320993969276,46.9717320180211,1.7565530967800769,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,61
-7.083912027875321,-7.4449220290074045,0.6966101976637463,52.74824662117282,67.1343152869068,1.4842130553527213,1,1,0,0,1,28,,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,1,0,0,62
-6.836754135320019,-7.529334389982988,0.4998176430431308,56.26894961062719,62.60439201340657,1.656776494590636,0,1,0,0,1,28,,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,63
-7.494497259327076,-6.4322329350124745,2.896323893278944,41.895024397978666,94.19813107908573,0.9122922736870464,0,0,0,0,1,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,64
-6.612113000238414,-7.288045927559849,0.5083157968019892,61.46485983119451,60.62035400891498,1.6670315627272512,1,1,0,0,1,28,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,65
-6.2548850334075246,-7.5624756373179425,0.2700909897921562,74.56949615016245,63.22891397966757,1.680492447100932,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,66
-6.335358693055151,-7.312179032510961,0.3761544039496277,73.48015605148876,65.51307276079692,1.7757204811096945,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,67
-6.276179710970307,-6.811995436879018,0.5849710463056772,68.80071086234292,119.7652274923905,1.1083997939571824,0,1,0,0,1,28,,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,68
-6.00707256539028,-5.014691465669959,2.698340227577284,101.53561055655848,146.4922787889091,0.8766551681674049,1,1,0,0,1,28,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,69
-6.99867627750547,-7.519945579822731,0.5933210126806645,48.34096336927971,50.02408383540858,1.6736970920870378,1,1,0,0,0,28,,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,70
-7.189484978238747,-8.144825318008072,0.3838645614753575,43.98784334458564,44.02829544803148,1.6741412433815246,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,71
-7.335774141155788,-8.431555699502661,0.3332553171673582,40.83698421501758,40.05107083904954,1.77459680489323,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,72
-7.526858874260824,-7.90346285687899,0.6856038462102425,38.82115360478919,39.40158794687422,1.7407981374547068,0,1,0,1,0,28,,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,73
-7.805791816645259,-7.529060365883709,1.3195966965776234,37.14971511788365,53.36459022016454,1.6293129221992777,0,0,0,1,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,74
-9.064648976303966,-8.118311516207385,2.590001073640449,23.003550086494347,39.15161016780712,1.277455061011885,0,0,0,1,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,75
-8.38417307290536,-7.592766920004108,2.211801259695768,30.49628563437694,57.554508795414414,1.239647427489872,0,0,0,1,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,76
-8.012572044834267,-7.624126298636713,1.476124236483851,36.37739017751601,48.89034867836397,1.6323066177479242,0,0,0,1,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,77
-7.602517902770635,-7.275144316315181,1.3880971133541438,41.31687596045295,54.659353657587374,1.6145293620565333,0,0,0,1,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,78
-6.959289626350937,-6.465183016768811,1.6397068260788907,61.58680132489077,74.27227961107614,1.5436643003206991,0,0,0,1,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,79
-6.494211403557214,-6.768166080082341,0.7602079618547292,69.87765774804555,125.35137702344971,1.1778150818883222,1,0,0,1,1,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,80
-6.417169568842794,-7.317730976197322,0.4059777719923769,72.23105445697425,62.18869521295649,1.75756859784999,1,1,0,0,0,28,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,81
-6.247267862054528,-6.716659641839381,0.6251888957050924,81.35520728919451,72.23841725058391,1.8633918228543187,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,82
-6.359300791311579,-7.229715608963604,0.4184417479001139,75.5657096213984,63.36484801223688,1.6717745323584403,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,83
-6.455028881646938,-7.621711406367395,0.3109601307009943,71.36766400167643,58.40187654468976,1.6606757910232544,0,1,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,84
-6.668895908472674,-7.60731486954149,0.3907661343741876,65.51458315566768,53.066803864855856,1.8714162813780144,0,1,1,0,0,28,,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,85
-6.617271210201007,-7.775310584255492,0.3135880444524247,63.73466052220975,153.25437863373762,0.5512213595267302,0,1,1,0,1,28,,0,0,0,0,0,1,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,86
-7.461567383976755,-5.942007611296249,4.57643536290219,49.26175533549396,71.83722446595809,0.8439251759085642,0,0,0,0,0,28,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,87
