subject_id,window_id,start_time,frac_W,frac_N1,frac_N2,frac_N3,frac_R,is_W,is_N1,is_N2,is_N3,is_R,trans_W_N1,trans_W_N2,trans_W_N3,trans_W_R,trans_N1_W,trans_N1_N2,trans_N1_N3,trans_N1_R,trans_N2_W,trans_N2_N1,trans_N2_N3,trans_N2_R,trans_N3_W,trans_N3_N1,trans_N3_N2,trans_N3_R,trans_R_W,trans_R_N1,trans_R_N2,trans_R_N3,SDNN,RMSSD,LF,HF,LF/HF
28,10,3000,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.79819158976834,37.40374716877821,0.0001135000152417,7.252687202946211e-05,1.5649374096219963
28,11,3300,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.275991170195006,44.3213139017973,0.0003410842706787,0.0001299044124244,2.6256557749885907
28,12,3600,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8875293383287,40.747419367238486,8.643965349925165e-05,0.000180393646485,0.4791723831937844
28,13,3900,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.59052380788578,41.72136690685549,0.0002574446441933,0.0002105544646394,1.2226985765139935
28,14,4200,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10372.31832447396,6855.893138939649,1.053861921503951,0.038510815032293,27.36534972371376
28,15,4500,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2467.976234530536,1064.6687525383552,0.0013151730384046,0.0014709391550061,0.8941043101127711
28,16,4800,0.8,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.8217815189685,180.83605097803783,0.0012352674440493,0.0010882853929329,1.1350583698640782
28,17,5100,0.3,0.7,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.69123447688938,118.89663551964745,0.0001784210766039,0.0003069653318251,0.5812417823964292
28,18,5400,0.0,0.2,0.8,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.36444345785068,100.71972703814131,0.0003213975552201,0.0003649435380449,0.880677479431247
28,19,5700,0.0,0.0,0.9,0.1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.46685685344926,97.6886006447322,7.760812103873503e-05,0.0004864354437023,0.1595445439749382
28,20,6000,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.20786975673814,69.11870427194974,8.374212397514729e-05,0.0001817667001157,0.4607121322102833
28,21,6300,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.804155825217606,61.68167463280614,0.0004646726111039,0.0003936525594895,1.1804130314978796
28,22,6600,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.49292281562796,61.340452906630624,7.874029354401355e-05,0.0001982982621949,0.3970800987987629
28,23,6900,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.87645259059956,66.82296628795241,6.846619994419124e-05,0.0002730274115317,0.2507667620627514
28,24,7200,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.69278796348458,55.85321532271073,0.0001114988993686,0.0001275099654761,0.8744328253265835
28,25,7500,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.24742002127517,51.07119584905992,0.0001275713032762,0.0001561683418522,0.816883254077931
28,26,7800,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.51986775575819,57.15428303249924,8.683461946245395e-05,0.0001417013796808,0.6128000987573855
28,27,8100,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.69885139444001,52.9235404138628,0.0001601443226603,0.0002733322433008,0.5858961999008964
28,28,8400,0.2,0.1,0.2,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.22176684409608,50.69396959182091,0.0007329797733445,0.0003996079179219,1.834247372164768
28,29,8700,0.0,0.2,0.8,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.08259958268215,57.67925323374941,0.0004508598651893,0.000220880420249,2.0411943470628477
